contractId,description,category,status,progress,region,province,latitude,longitude,startDate,completionDate,infraYear,programName,sourceOfFunds,budget,amountPaid,contractorId,image_folder_path,downloaded_image_count,date_00_pre_start,date_25_progress,date_50_progress,date_75_progress,date_100_completed,date_post_completion,osm_mask_path
24ac0006,"construction of brgy. villamar road connecting fishponds in support to fish trading and processing industry, caoayan, ilocos sur",roads,completed,100.0,Region I,Ilocos Sur 1st DEO,17.5288936,120.3855225,2024-02-20,2025-03-12,2024,regular infra,regular infra - gaa 2024 cp,14153970.29,0,35857,data/images/24ac0006,6,2024-01-21,2024-05-26,2024-08-31,2024-12-05,2025-03-12,2025-04-11,data/images/24ac0006/24ac0006_road_mask.png
22ha0075,"construction of road, baclayon, bohol",roads,terminated,100.0,Region VII,Bohol 1st DEO,9.6267183,123.9189283,2022-03-24,2023-09-06,2022,regular infra,regular infra - gaa 2022 cssp,2625719.57,0,38487,data/images/22ha0075,6,2022-02-22,2022-08-03,2022-12-14,2023-04-26,2023-09-06,2023-10-06,data/images/22ha0075/22ha0075_road_mask.png
19og0047,"improvement/ construction of road network at camp aguinaldo, phase 2, quezon city",roads,completed,100.0,National Capital Region,Quezon City 2nd DEO,14.6027778,121.0613889,2019-06-13,2020-06-22,2019,regular infra,regular infra - gaa 2019 lp,61552042.31,0,12013,data/images/19og0047,6,2019-05-14,2019-09-14,2019-12-17,2020-03-20,2020-06-22,2020-07-22,data/images/19og0047/19og0047_road_mask.png
21gn0065,"construction/upgrading/rehabilitation of drainage along national roads - primary roads bacolod south road (s00127nr), k0030+162 to k0030+781, valladolid, negros occidental",roads,completed,100.0,Negros Island Region,Negros Occidental 4th DEO,10.4545,122.8251767,2021-03-25,2022-05-30,2021,regular infra,regular infra - gaa 2021 oo-1,8669474.19,0,30835,data/images/21gn0065,6,2021-02-23,2021-07-10,2021-10-26,2022-02-11,2022-05-30,2022-06-29,data/images/21gn0065/21gn0065_road_mask.png
21do0079,"local program-construction/repair/rehabilitation/improvement of various infrastructure including local projects-local roads and bridges-local roads-construction of rizal-bulacan inter-province link road, rizal",roads,completed,100.0,Region IV-A,Rizal 2nd DEO,14.7739889,121.1332083,2021-08-18,2022-11-23,2021,regular infra,regular infra - gaa 2021 lp,96500000.0,0,16916,data/images/21do0079,6,2021-07-19,2021-12-11,2022-04-06,2022-07-30,2022-11-23,2022-12-23,data/images/21do0079/21do0079_road_mask.png
19f00063,"convergence and special support program-construction/improvement of access roads leading to trades, industries and economic zones, balud national road connecting barangay danao in support of agribusiness, balud, sta. 79+406.81-sta. 80+120.00, balud, masba",roads,completed,100.0,Region V,Region V,11.9603997,123.1583231,2019-08-13,2021-02-06,2019,regular infra,regular infra - gaa 2019 cssp,48248838.01,0,32692,data/images/19f00063,6,2019-07-14,2019-12-26,2020-05-10,2020-09-23,2021-02-06,2021-03-08,data/images/19f00063/19f00063_road_mask.png
19eb0079,"construction of concrete road-access roads leading to cabra  island, cabra lighthouse and white sand beach, lubang, occidental mindoro",roads,completed,100.0,Region IV-B,Mindoro Occidental DEO,13.8732417,120.0504467,2019-07-15,2020-10-12,2019,regular infra,regular infra - gaa 2019 cssp,28664880.03,0,39894,data/images/19eb0079,6,2019-06-15,2019-11-05,2020-02-27,2020-06-20,2020-10-12,2020-11-11,data/images/19eb0079/19eb0079_road_mask.png
20k00333,"construction of by-pass and diversion roads, cdo new eastern diversion road ( jct. south diversion road / mandumol -nazareth - camaman-an -justo ramonal - jct / j. r. borja -lkks- bcir/ lapasan, cagayan de oro city",roads,completed,100.0,Region X,Region X,8.4636528,124.6525111,2020-04-14,2022-12-30,2020,regular infra,regular infra - gaa 2020 oo-1,65341529.35,0,18310,data/images/20k00333,6,2020-03-15,2020-12-17,2021-08-22,2022-04-26,2022-12-30,2023-01-29,data/images/20k00333/20k00333_road_mask.png
22od0252,"construction of road including drainage along brgys. 90 & 91, caloocan city",roads,completed,100.0,National Capital Region,Metro Manila 3rd DEO,14.6532272,120.9853928,2022-03-24,2023-06-05,2022,regular infra,regular infra - gaa 2022 cssp,9592277.42,0,31867,data/images/22od0252,6,2022-02-22,2022-07-11,2022-10-29,2023-02-15,2023-06-05,2023-07-05,data/images/22od0252/22od0252_road_mask.png
20f00055,"convergence and special support program-construction/improvement of access roads leading to declared tourism destinations, matnog-bulan-magallanes tourism west coast highway, sorsogon, package iii, magallanes, sorsogon (1st legislative district)",roads,completed,100.0,Region V,Region V,12.7672861,123.9031056,2020-05-29,2021-07-22,2020,regular infra,regular infra - gaa 2020 cssp,91675000.0,0,11697,data/images/20f00055,6,2020-04-29,2020-09-10,2020-12-24,2021-04-08,2021-07-22,2021-08-21,data/images/20f00055/20f00055_road_mask.png
22go0013,"construction/upgrading/rehabilitation of drainage along national roads- primary roads-bacolod south rd-k0001+865-k0001+868, k0008+636-k0008+670,k0008+700-k0008+790, bacolod city, negros occidental",roads,completed,100.0,Negros Island Region,Bacolod City DEO,10.6093569,122.9241508,2022-02-08,2023-04-24,2022,regular infra,regular infra - gaa 2022 oo-1,5624220.0,0,33806,data/images/22go0013,6,2022-01-09,2022-05-29,2022-09-16,2023-01-04,2023-04-24,2023-05-24,data/images/22go0013/22go0013_road_mask.png
21kh0058,"asset preservation program-construction/upgrading/rehabilitation of drainage along national roads-secondary roads-carmen-patag-bulua road k1440+(-223) - k1440+158, k1440+171.70 - k1440+211, k1441+377-k1441+837, cagayan de oro city, misamis oriental",roads,completed,100.0,Region X,Cagayan de Oro City 1st DEO,8.4815639,124.6293278,2021-07-09,2022-11-25,2021,regular infra,regular infra - gaa 2021 oo-1,18302271.5,0,38294,data/images/21kh0058,6,2021-06-09,2021-11-12,2022-03-18,2022-07-22,2022-11-25,2022-12-25,data/images/21kh0058/21kh0058_road_mask.png
18n00116,"access road leading to jubang port, construction of sta. fe - jubang port, dapa, siargao, surigao del norte",roads,completed,100.0,Region XIII,Region XIII,9.7801752,126.0140957,2019-06-13,2021-12-15,2018,regular infra,regular infra - support for infrastructure projects and social program 2018,327930164.64,0,7249,data/images/18n00116,6,2019-05-14,2020-01-28,2020-09-13,2021-04-30,2021-12-15,2022-01-14,data/images/18n00116/18n00116_road_mask.png
23c00081,"network development program-construction of bypass and diversion roads-lubao-guagua-minalin-sto. tomas road (lubao-guagua section), package 8, province of pampanga",roads,completed,100.0,Region III,Region III,14.8850597,120.55147,2023-05-01,2024-07-21,2023,regular infra,regular infra - gaa 2023 oo-1,121589452.65,0,3509,data/images/23c00081,6,2023-04-01,2023-08-20,2023-12-10,2024-03-31,2024-07-21,2024-08-20,data/images/23c00081/23c00081_road_mask.png
23lb0133,"construction of missing gap, nrj tagum - panabo circumferential road barangay malitbog to mabuhay, davao del norte to pañalum, davao city, davao del norte",roads,completed,100.0,Region XI,Davao City DEO,7.3381111,125.6121139,2023-04-24,2024-07-26,2023,regular infra,regular infra - gaa 2023 cssp,96500000.0,0,34057,data/images/23lb0133,6,2023-03-25,2023-08-16,2023-12-09,2024-04-02,2024-07-26,2024-08-25,data/images/23lb0133/23lb0133_road_mask.png
22kj0068,"construction mof eco tourism highway, tudela, misamis occidental",roads,completed,100.0,Region X,Misamis Occidental 2nd DEO,8.2303795,123.8012476,2022-04-04,2023-05-02,2022,regular infra,regular infra - gaa 2022 cssp,80364629.56,0,7040,data/images/22kj0068,6,2022-03-05,2022-07-11,2022-10-17,2023-01-23,2023-05-02,2023-06-01,data/images/22kj0068/22kj0068_road_mask.png
22f00121,"oo1: ensure safe and reliable national road system-network development program-construction of by-pass and diversion roads-camarines sur-albay diversion road, camarines sur, san fernando-minalabac, camarines sur (2nd legislative district)",roads,completed,100.0,Region V,Region V,13.5371347,123.1456461,2022-04-05,2023-05-05,2022,regular infra,regular infra - gaa 2022 oo-1,96500000.0,0,32376,data/images/22f00121,6,2022-03-06,2022-07-12,2022-10-19,2023-01-26,2023-05-05,2023-06-04,data/images/22f00121/22f00121_road_mask.png
21h00018,"organizational outcome 1: ensure safe and reliable national road system, network development program, construction of by-pass and diversion roads, barili-aloguinsan coastal road, cebu, station 0+000-station 1+722, cebu province",roads,completed,100.0,Region VII,Region VII,10.12922,123.5002647,2021-02-22,2022-05-20,2021,regular infra,regular infra - gaa 2021 oo-1,87351729.14,0,30231,data/images/21h00018,6,2021-01-23,2021-06-15,2021-10-06,2022-01-27,2022-05-20,2022-06-19,data/images/21h00018/21h00018_road_mask.png
21e00022,"construction/improvement of access roads to barangays aporawan, barake, magbabadil, mabini to poblacion, in support to coconut, cacao and oil palm industry, ko000+000-ko003+592, aborlan, palawan",roads,completed,100.0,Region IV-B,Region IV-B,9.5763675,118.372236,2021-02-18,2022-03-21,2021,regular infra,regular infra - gaa 2021 cssp,120624398.27,0,24093,data/images/21e00022,6,2021-01-19,2021-05-28,2021-09-04,2021-12-12,2022-03-21,2022-04-20,data/images/21e00022/21e00022_road_mask.png
19ng0071,"construction of farm to market road / brgy. opong, tagana-an, surigao del norte, sta.0+000 - sta.0+195",roads,completed,100.0,Region XIII,Surigao del Norte 2nd DEO,9.7108139,125.6058972,2019-07-29,2020-10-21,2019,regular infra,regular infra - gaa 2019 lp,2953402.12,0,43904,data/images/19ng0071,6,2019-06-29,2019-11-18,2020-03-10,2020-06-30,2020-10-21,2020-11-20,data/images/19ng0071/19ng0071_road_mask.png
22k00012,"construction of by-pass and diversion roads, iligan city circumferential road extension to jct. sta. felomina-bonbonon-digkilaan-rogongon road, package 4, lanao del norte",roads,completed,100.0,Region X,Region X,8.2419979,124.3382517,2022-03-30,2023-04-07,2022,regular infra,regular infra - gaa 2022 oo-1,101325000.0,0,31364,data/images/22k00012,6,2022-02-28,2022-07-01,2022-10-02,2023-01-03,2023-04-07,2023-05-07,data/images/22k00012/22k00012_road_mask.png
22je0092,"basic infrastructure program (bip) access roads and/or bridges from the national road/s leading to major/ strategic public buildings/ facilities construction of road inside regional government center (rgc), pagadian city, zamboanga del sur",roads,completed,100.0,Region IX,Zamboanga del Sur 1st DEO,7.8425583,123.3996933,2022-10-12,2024-07-29,2022,regular infra,regular infra - gaa 2022 cssp,19519273.82,0,18052,data/images/22je0092,6,2022-09-12,2023-03-25,2023-09-05,2024-02-16,2024-07-29,2024-08-28,data/images/22je0092/22je0092_road_mask.png
21lb0006,construction of drainage structure - quezon blvd (mn) - k1510+225,roads,completed,100.0,Region XI,Davao City DEO,7.0611,125.6129,2021-08-30,2023-12-27,2021,regular infra,regular infra - gaa 2021 oo-1,48019252.32,0,25632,data/images/21lb0006,6,2021-07-31,2022-03-30,2022-10-28,2023-05-28,2023-12-27,2024-01-26,data/images/21lb0006/21lb0006_road_mask.png
22cn0098,"construction of road, so. maligaya, brgy. tabas, casiguran, aurora",roads,completed,100.0,Region III,Aurora DEO,16.3097119,122.0954269,2022-04-04,2023-11-13,2022,regular infra,regular infra - gaa 2022 cssp,9331277.81,0,42358,data/images/22cn0098,6,2022-03-05,2022-08-29,2023-01-23,2023-06-19,2023-11-13,2023-12-13,data/images/22cn0098/22cn0098_road_mask.png
20d00013,"fy 2020 dpwh infrastructure program  organizational outcome 1: ensure safe and reliable national road system network development program  construction of missing links / new roads, tagaytay-calamba road via canlubang, cavite section, cavite",roads,completed,100.0,Region IV-A,Region IV-A,14.1460771,121.0231778,2020-11-25,2022-11-25,2020,regular infra,regular infra - gaa 2020 oo-1,64845658.7,0,32160,data/images/20d00013,6,2020-10-26,2021-05-26,2021-11-25,2022-05-26,2022-11-25,2022-12-25,data/images/20d00013/20d00013_road_mask.png
21nc0099,"construction/improvement of bunawan- veruela road, bunawan, agusan del sur",roads,completed,100.0,Region XIII,Agusan del Sur 2nd DEO,8.1964244,125.9632033,2021-09-20,2022-11-05,2021,regular infra,regular infra - gaa 2021 lp,82025000.0,0,11487,data/images/21nc0099,6,2021-08-21,2021-12-31,2022-04-13,2022-07-25,2022-11-05,2022-12-05,data/images/21nc0099/21nc0099_road_mask.png
21lb0317,"construction of road, barangay salapawan, paquibato district, davao city",roads,completed,100.0,Region XI,Davao City DEO,7.1256401,125.6551839,2021-12-01,2022-12-15,2021,regular infra,regular infra - gaa 2021 lp,96500000.0,0,39012,data/images/21lb0317,6,2021-11-01,2022-03-05,2022-06-08,2022-09-11,2022-12-15,2023-01-14,data/images/21lb0317/21lb0317_road_mask.png
19i00090,"network development - construction of missing links / new roads: mahaplag - hilongos road, package 1, leyte, cw1 - construction of concrete road, leyte 5th ld",roads,completed,100.0,Region VIII,Region VIII,10.574983,124.955684,2019-07-08,2021-07-21,2019,regular infra,regular infra - gaa 2019 oo-1,103696203.59,0,36446,data/images/19i00090,6,2019-06-08,2020-01-10,2020-07-14,2021-01-16,2021-07-21,2021-08-20,data/images/19i00090/19i00090_road_mask.png
19gb0090,"construction of concrete road - concreting of union - tinigbas - pucio road, brgy. tinigbas and brgy. pucio, libertad, antique",roads,completed,100.0,Region VI,Antique DEO,11.7573328,121.8581221,2019-07-09,2020-07-13,2019,regular infra,regular infra - gaa 2019 lp,23765574.25,0,38649,data/images/19gb0090,6,2019-06-09,2019-10-09,2020-01-10,2020-04-11,2020-07-13,2020-08-12,data/images/19gb0090/19gb0090_road_mask.png
23ad0021,"construction of nagbukel-abra road,nagbukel, ilocos sur",roads,completed,100.0,Region I,Ilocos Sur 2nd DEO,17.4352286,120.5620211,2023-02-10,2024-09-03,2023,regular infra,regular infra - gaa 2023 cssp,29399921.95,0,32561,data/images/23ad0021,6,2023-01-11,2023-07-02,2023-11-22,2024-04-13,2024-09-03,2024-10-03,data/images/23ad0021/23ad0021_road_mask.png
22k00048,"construction of bypass and diversion roads, sayre highway bypass road, maluko section, climbing lanes, bukidnon",roads,completed,100.0,Region X,Region X,8.3689356,124.9572967,2022-03-30,2023-10-23,2022,regular infra,regular infra - gaa 2022 oo-1,10973254.0,0,6506,data/images/22k00048,6,2022-02-28,2022-08-20,2023-01-10,2023-06-02,2023-10-23,2023-11-22,data/images/22k00048/22k00048_road_mask.png
20cj0128,"construction / repair / rehabilitation / improvement of various infrastructure including local projects construction of san jose, tarlac-palauig, zambales road including drainage phase 5, san jose, tarlac",roads,completed,100.0,Region III,Tarlac DEO,15.4847956,120.3091856,2020-11-24,2022-01-25,2020,regular infra,regular infra - gaa 2020 lp,75655997.44,0,9036,data/images/20cj0128,6,2020-10-25,2021-03-10,2021-06-25,2021-10-10,2022-01-25,2022-02-24,data/images/20cj0128/20cj0128_road_mask.png
21do0011,"organizational outcome 1: ensure safe and reliable national road system - network development program - construction of by-pass and diversion roads - morong by-pass road, morong, rizal",roads,completed,100.0,Region IV-A,Rizal 2nd DEO,14.5025666,121.2348472,2021-02-23,2022-06-02,2021,regular infra,regular infra - gaa 2021 oo-1,19300000.0,0,13522,data/images/21do0011,6,2021-01-24,2021-06-19,2021-10-13,2022-02-06,2022-06-02,2022-07-02,data/images/21do0011/21do0011_road_mask.png
22ad0118,"construction of barangay balingaoan barangay caterman road, brgy. balingaoan and brgy. caterman, candon city, ilocos sur",roads,completed,100.0,Region I,Ilocos Sur 2nd DEO,17.2160183,120.4301081,2022-04-04,2023-08-30,2022,regular infra,regular infra - gaa 2022 cssp,9603632.1,0,11645,data/images/22ad0118,6,2022-03-05,2022-08-10,2022-12-16,2023-04-23,2023-08-30,2023-09-29,data/images/22ad0118/22ad0118_road_mask.png
21n00033,"construction of sta. irene- san miguel road, agusan del sur",roads,completed,100.0,Region XIII,Region XIII,8.7346983,125.9187567,2021-04-14,2022-06-01,2021,regular infra,regular infra - gaa 2021 lp,125449986.97,0,2083,data/images/21n00033,6,2021-03-15,2021-07-26,2021-11-06,2022-02-17,2022-06-01,2022-07-01,data/images/21n00033/21n00033_road_mask.png
22fc0245,"construction of road, barangay casalugan, paracale, camarines norte",roads,completed,100.0,Region V,Camarines Norte DEO,14.2814344,122.7600022,2022-03-31,2023-11-30,2022,regular infra,regular infra - gaa 2022 cssp,23993302.52,0,37191,data/images/22fc0245,6,2022-03-01,2022-08-30,2023-01-29,2023-06-30,2023-11-30,2023-12-30,data/images/22fc0245/22fc0245_road_mask.png
23gh0070,"construction of concrete road - nrj puerto princesa -  san francisco road leading to balaring beach resort and sitio miao beach resorts, barotac viejo, iloilo",roads,completed,100.0,Region VI,Iloilo 3rd DEO,11.0234896,122.8983083,2023-02-21,2024-04-14,2023,regular infra,regular infra - gaa 2023 cssp,48962153.82,0,11470,data/images/23gh0070,6,2023-01-22,2023-06-05,2023-09-18,2023-12-31,2024-04-14,2024-05-14,data/images/23gh0070/23gh0070_road_mask.png
