contractId,description,category,status,progress,region,province,latitude,longitude,startDate,completionDate,infraYear,programName,sourceOfFunds,budget,amountPaid,contractorId,image_folder_path,downloaded_image_count,date_00_pre_start,date_25_progress,date_50_progress,date_75_progress,date_100_completed,date_post_completion,osm_mask_path,delta_00_to_25,delta_25_to_50,delta_50_to_75,delta_75_to_10,delta_10_to_po
20jb0068,"construction/improvement of access road along jct. dipolog-sindangan-road connecting to bago dalongdong (joaquin macias) in support of rice, rubber, coconut, & abaca industries, sindangan, zamboanga del norte.",roads,completed,100.0,Region IX,Zamboanga del Norte 2nd DEO,8.3153174,123.043104,2020-12-04,2022-09-19,2020,regular infra,regular infra - gaa 2020 lp,72141949.23,0,10451,data/images/20jb0068,6,2020-11-04,2021-05-16,2021-10-27,2022-04-08,2022-09-19,2022-10-19,data/images/20jb0068/20jb0068_road_mask.png,0.08406926691532135,0.04515383392572403,0.06428221613168716,0.054612528532743454,0.14072002470493317
20il0160,local-national roads and bridges-national roads-construction/ repair/rehabilitation/improvement of various infrastructure including local projects/preventive maintenance along bdry so. leyte - maasin - macrohon - sogod - jct daang maharlika road- k1204+98,roads,completed,100.0,Region VIII,Southern Leyte 1st DEO,10.3262156,124.9262458,2020-12-01,2021-12-03,2020,regular infra,regular infra - gaa 2020 lp,39200000.0,0,34475,data/images/20il0160,6,2020-11-01,2021-03-02,2021-06-02,2021-09-02,2021-12-03,2022-01-02,data/images/20il0160/20il0160_road_mask.png,0.07116442918777466,0.054888151586055756,0.04425215721130371,0.1086791530251503,0.10026442259550095
23gb0070,"road construction at brgy. pandanan - brgy. maybunga, laua-an antique",roads,completed,100.0,Region VI,Antique DEO,11.1373284,122.1231311,2023-04-11,2024-05-16,2023,regular infra,regular infra - gaa 2023 cssp,99000000.0,0,15906,data/images/23gb0070,6,2023-03-12,2023-07-20,2023-10-28,2024-02-05,2024-05-16,2024-06-15,data/images/23gb0070/23gb0070_road_mask.png,0.07581494748592377,0.09749016165733337,0.07224766165018082,0.16371053457260132,0.0695890560746193
19n00086,"construction of by-pass and diversion roads- surigao- agusan west coastal road, package 1, jabonga, agusan del norte",roads,completed,100.0,Region XIII,Region XIII,9.3058775,125.4989343,2019-07-22,2020-11-03,2019,regular infra,regular infra - gaa 2019 oo-1,134748367.82,0,14332,data/images/19n00086,6,2019-06-22,2019-11-16,2020-03-13,2020-07-08,2020-11-03,2020-12-03,data/images/19n00086/19n00086_road_mask.png,0.05834265798330307,0.06992009282112122,0.08672524243593216,0.08948508650064468,0.07623650133609772
23kb0119,"construction of jct. dck rd - maraymaray road, don carlos, bukidnon (phase 2)",roads,completed,100.0,Region X,Bukidnon 2nd DEO,7.7234556,124.9442278,2023-05-18,2024-06-10,2023,regular infra,regular infra - gaa 2023 cssp,49000000.0,0,7040,data/images/23kb0119,6,2023-04-18,2023-08-23,2023-11-28,2024-03-04,2024-06-10,2024-07-10,data/images/23kb0119/23kb0119_road_mask.png,0.048911478370428085,0.07086560130119324,0.06675852090120316,0.05728849768638611,0.04222282022237778
20h00003,"organizational outcome 1: ensure safe and reliable national road system, network development, construction of by-pass and diversion roads, metro cebu expressway, sta.0+000-sta.2+500 (sidewalk, bike lane, curb and gutter, r.c. lined canal, plant box, u-tur",roads,completed,100.0,Region VII,Region VII,10.2406194,123.7470639,2020-03-06,2021-10-10,2020,regular infra,regular infra - gaa 2020 oo-1,193000000.0,0,30743,data/images/20h00003,6,2020-02-05,2020-07-29,2020-12-22,2021-05-17,2021-10-10,2021-11-09,data/images/20h00003/20h00003_road_mask.png,0.08395099639892578,0.07857736200094223,0.12675365805625916,0.14177937805652618,0.07532889395952225
19bc0009,"cssp-construction/improvement of access roads leding to declared tourism destinations-access road leading to cataratan falls, bry. cataratan, allacapan, cagayan",roads,completed,100.0,Region II,Cagayan 2nd DEO,18.2402947,121.5238994,2019-05-29,2020-11-04,2019,regular infra,regular infra - gaa 2019 cssp,9625751.14,0,36946,data/images/19bc0009,6,2019-04-29,2019-10-07,2020-02-15,2020-06-25,2020-11-04,2020-12-04,data/images/19bc0009/19bc0009_road_mask.png,0.06269409507513046,0.05874702334403992,0.10915066301822662,0.11124779284000397,0.07874330133199692
22ca0044,"convergence and special support program  (cssp)- sustainable infrastructure projects alleviating gaps (sipag) - access roads and/or bridges from the national road/s leading to major/strategic public buildings/facilities - construction of new road, curing",roads,completed,100.0,Region III,Bataan 1st DEO,14.8021401,120.5117279,2022-03-11,2023-12-02,2022,regular infra,regular infra - gaa 2022 cssp,94569829.25,0,40908,data/images/22ca0044,6,2022-02-09,2022-08-15,2023-01-20,2023-06-27,2023-12-02,2024-01-01,data/images/22ca0044/22ca0044_road_mask.png,0.0904199481010437,0.08668502420186996,0.10864215344190598,0.06695424765348434,0.08267148584127426
22eb0011,"construction of concrete road - abra de ilog bypass road, occiental mindoro",roads,completed,100.0,Region IV-B,Mindoro Occidental DEO,13.443369,120.7345455,2022-03-02,2023-11-15,2022,regular infra,regular infra - gaa 2022 oo-1,65325170.79,0,38839,data/images/22eb0011,6,2022-01-31,2022-08-04,2023-01-07,2023-06-12,2023-11-15,2023-12-15,data/images/22eb0011/22eb0011_road_mask.png,0.12011737376451492,0.13767458498477936,0.14171065390110016,0.1181793361902237,0.07003207504749298
21l00073,"construction of gravel road - carmen - tagum city coastal road (package f), davao del norte",roads,completed,100.0,Region XI,Region XI,7.3628989,125.7828931,2021-05-11,2023-03-03,2021,regular infra,regular infra - gaa 2021 oo-1,130737966.21,0,31666,data/images/21l00073,6,2021-04-11,2021-10-23,2022-04-06,2022-09-18,2023-03-03,2023-04-02,data/images/21l00073/21l00073_road_mask.png,0.06586745381355286,0.19640889763832092,0.20858529210090637,0.18815764784812927,0.14561790227890015
20hf0056,"construction of access road leading to policios waterpark resort, asturias, cebu",roads,completed,100.0,Region VII,Cebu 3rd DEO,10.6561569,123.7642147,2020-11-29,2022-01-06,2020,regular infra,regular infra - gaa 2020 lp,96494174.73,0,18310,data/images/20hf0056,6,2020-10-30,2021-03-09,2021-06-18,2021-09-27,2022-01-06,2022-02-05,data/images/20hf0056/20hf0056_road_mask.png,0.17290672659873962,0.12889784574508667,0.030965210869908333,0.04535135254263878,0.033090244978666306
23d00002,"construction of by-pass and diversion roads manila-cavite bypass road, noveleta section, cavite",roads,completed,100.0,Region IV-A,Region IV-A,14.4472528,120.8835889,2022-03-30,2023-11-14,2023,regular infra,regular infra - gaa 2023 oo-1,115799515.51,0,32160,data/images/23d00002,6,2022-02-28,2022-08-25,2023-01-21,2023-06-18,2023-11-14,2023-12-14,data/images/23d00002/23d00002_road_mask.png,0.06433285772800446,0.07250755280256271,0.07060877233743668,0.08106662333011627,0.0676145926117897
24nd0079,"construction of road, nrj masao port road-nrj butuan city, agusan del norte logistical highway, lower doongan-lumbucan section, butuan city, agusan del norte",roads,completed,100.0,Region XIII,Butuan City DEO,8.9798157,125.5175974,2024-05-14,2025-06-13,2024,regular infra,regular infra - gaa 2024 ssp,98966745.83,0,14332,data/images/24nd0079,6,2024-04-14,2024-08-20,2024-11-27,2025-03-06,2025-06-13,2025-07-13,data/images/24nd0079/24nd0079_road_mask.png,0.0716920793056488,0.0632353350520134,0.08082637190818787,0.09157411009073257,0.14975303411483765
23g00076,"construction of road slope protection structure - bacolod - murcia - ds benedicto - sn carlos city rd k0081 + 265 - k0081 + 300, k0081 + 340 - k0081 + 400, k0081 + 440 - k0081 + 600",roads,completed,100.0,Region VI,Region VI,10.489895,123.3680615,2023-05-09,2024-09-23,2023,regular infra,regular infra - gaa 2023 oo-1,95434999.67,0,36519,data/images/23g00076,6,2023-04-09,2023-09-11,2024-01-15,2024-05-20,2024-09-23,2024-10-23,data/images/23g00076/23g00076_road_mask.png,0.05547979101538658,0.0721336379647255,0.17259463667869568,0.13262724876403809,0.0513380691409111
22bc0039,"cssp-construction/improvement of access roads leading to declared tourism destinations (tourism road infrastructure program-trip)-access road leading to calibong falls, brgy. callungan, sanchez mira, cagayan",roads,completed,100.0,Region II,Cagayan 2nd DEO,18.5760028,121.1906667,2022-02-11,2023-03-10,2022,regular infra,regular infra - gaa 2022 cssp,9441522.13,0,25827,data/images/22bc0039,6,2022-01-12,2022-05-20,2022-08-26,2022-12-02,2023-03-10,2023-04-09,data/images/22bc0039/22bc0039_road_mask.png,0.21322140097618103,0.07987953722476959,0.08662053942680359,0.022457174956798553,0.05148874223232269
22fn0068,"sustainable infrastructure projects alleviating gaps (sipag) - access roads and/or bridges from the national road/s leading to major strategic public buildings/facilities - construction of road laganac to tomatarayo, balatan, camarines sur",roads,completed,100.0,Region V,Camarines Sur 5th DEO,13.3285017,123.2643217,2022-03-18,2023-05-26,2022,regular infra,regular infra - gaa 2022 cssp,37239954.7,0,18361,data/images/22fn0068,6,2022-02-16,2022-07-04,2022-10-21,2023-02-06,2023-05-26,2023-06-25,data/images/22fn0068/22fn0068_road_mask.png,0.08154363185167313,0.07590117305517197,0.2014545053243637,0.16471725702285767,0.06389909982681274
20od0074,"construction, upgrading and improvement of roads and drainage of isla road, brgy. isla, valenzuela city",roads,completed,100.0,National Capital Region,Metro Manila 3rd DEO,14.702775,120.9534444,2020-02-14,2021-03-14,2020,regular infra,regular infra - gaa 2020 lp,28222355.15,0,45526,data/images/20od0074,6,2020-01-15,2020-05-22,2020-08-29,2020-12-05,2021-03-14,2021-04-13,data/images/20od0074/20od0074_road_mask.png,0.08185359090566635,0.05910901725292206,0.06668046861886978,0.044590696692466736,0.05300590395927429
22gb0029,"construction of road brgy iglinab, valderrama, antique",roads,completed,100.0,Region VI,Antique DEO,11.0051183,122.1554917,2022-02-07,2023-11-24,2022,regular infra,regular infra - gaa 2022 cssp,19600000.0,0,38707,data/images/22gb0029,6,2022-01-08,2022-07-20,2022-12-31,2023-06-13,2023-11-24,2023-12-24,data/images/22gb0029/22gb0029_road_mask.png,0.09678241610527039,0.16581684350967407,0.153245747089386,0.09823118150234222,0.06545369327068329
22eb0012,"construction of concrete road-bulalacao-san jose-jct. mapaya road, occidental mindoro",roads,completed,100.0,Region IV-B,Mindoro Occidental DEO,12.3852919,121.2256925,2022-04-11,2023-08-28,2022,regular infra,regular infra - gaa 2022 oo-1,43079097.51,0,18187,data/images/22eb0012,6,2022-03-12,2022-08-15,2022-12-19,2023-04-24,2023-08-28,2023-09-27,data/images/22eb0012/22eb0012_road_mask.png,0.08126028627157211,0.0889575183391571,0.22070211172103882,0.12175343930721283,0.05938931554555893
20dj0053,"oo1: ensure safe and reliable national road system, network development-construction of missing links/new roads, quezon eco-tourism-sariaya-candelaria-tiaong-san antonio road, package i, quezon, san antonio, quezon",roads,completed,100.0,Region IV-A,Quezon 2nd DEO,13.8801458,121.2780178,2020-02-26,2021-09-17,2020,regular infra,regular infra - gaa 2020 oo-1,96500000.0,0,32618,data/images/20dj0053,6,2020-01-27,2020-07-17,2020-12-06,2021-04-27,2021-09-17,2021-10-17,data/images/20dj0053/20dj0053_road_mask.png,0.05251287296414375,0.06638579815626144,0.11505809426307678,0.09005214273929596,0.05948798730969429
23p00018,"organizational outcome 1 : ensure safe and reliable national road system - network development program - construction of missing links/ new roads - baguio-la trinidad-itogon-sablan-tuba and tublay, poblacion jct.-batuang- carantes jct-balatoc jct. (sectio",roads,completed,100.0,Cordillera Administrative Region,Cordillera Administrative Region,16.3605992,120.6800953,2023-04-25,2024-11-23,2023,regular infra,regular infra - gaa 2023 oo-1,106150000.0,0,33234,data/images/23p00018,6,2023-03-26,2023-09-16,2024-02-08,2024-07-01,2024-11-23,2024-12-23,data/images/23p00018/23p00018_road_mask.png,0.03696272894740105,0.06120329722762108,0.052567753940820694,0.0659494549036026,0.034382227808237076
23gn0047,"construction/upgrading/rehabilitation of drainage along national roads - tertiary roads - sum-ag - abuanan road, k0021+(-275) - k0022+387, bago city, negros occidental",roads,completed,100.0,Negros Island Region,Negros Occidental 4th DEO,10.5242957,122.9865827,2023-04-11,2024-04-14,2023,regular infra,regular infra - gaa 2023 oo-1,16208378.09,0,32224,data/images/23gn0047,6,2023-03-12,2023-07-12,2023-10-12,2024-01-12,2024-04-14,2024-05-14,data/images/23gn0047/23gn0047_road_mask.png,0.05967678874731064,0.06893854588270187,0.04983646795153618,0.08691826462745667,0.05074552074074745
22k00126,"construction of san martin road connecting phividec industrial site, package 2, villanueva, misamis oriental",roads,completed,100.0,Region X,Region X,8.549075,124.7992472,2022-04-11,2023-11-29,2022,regular infra,regular infra - gaa 2022 cssp,65511740.84,0,23327,data/images/22k00126,6,2022-03-12,2022-09-07,2023-02-03,2023-07-02,2023-11-29,2023-12-29,data/images/22k00126/22k00126_road_mask.png,0.0674901008605957,0.07024427503347397,0.06744534522294998,0.0993415042757988,0.1018528863787651
22ke0044,"construction of slope protection along camiguin circumferential road benoni section 2 (near benoni port), mahinog, camiguin",roads,completed,100.0,Region X,Camiguin DEO,9.1420397,124.7946847,2022-06-29,2024-09-01,2022,regular infra,regular infra - gaa 2022 cssp,95303420.49,0,31762,data/images/22ke0044,6,2022-05-30,2023-01-13,2023-07-31,2024-02-15,2024-09-01,2024-10-01,data/images/22ke0044/22ke0044_road_mask.png,0.0600803978741169,0.08039505034685135,0.06190294772386551,0.07076464593410492,0.04247787594795227
23kb0040,"construction of road in brgy. kasigkot-brgy. embayao-brgy. san roque-brgy. pualas road, don carlos, bukidnon (package vi), san roque, don carlos, bukidnon",roads,completed,100.0,Region X,Bukidnon 2nd DEO,7.7292722,124.8752806,2023-04-21,2024-05-14,2023,regular infra,regular infra - gaa 2023 cssp,46803442.75,0,8797,data/images/23kb0040,6,2023-03-22,2023-07-27,2023-11-01,2024-02-06,2024-05-14,2024-06-13,data/images/23kb0040/23kb0040_road_mask.png,0.0996285155415535,0.11072968691587448,0.05338750779628754,0.06921085715293884,0.07591698318719864
19dq0066,organizational outcome 1: ensure safe and reliable national road system - asset preservation program - construction/ upgrading/ rehabilitation of drainage along national road - primary roads - manila - cavite (ncr bdry - jct cavite city section) (s01918lz,roads,completed,100.0,Region IV-A,Region IV-A,14.4571582,120.9583534,2019-07-15,2020-10-04,2019,regular infra,regular infra - gaa 2019 oo-1,35293386.36,0,22816,data/images/19dq0066,6,2019-06-15,2019-11-03,2020-02-23,2020-06-14,2020-10-04,2020-11-03,data/images/19dq0066/19dq0066_road_mask.png,0.05100032314658165,0.04876849800348282,0.060254912823438644,0.06795946508646011,0.013955843634903431
22k00112,"construction of by-pass and diversion roads, panguil bay access road, tubod side, lanao del norte",roads,completed,100.0,Region X,Region X,8.0427616,123.79136,2022-03-30,2024-03-25,2022,regular infra,regular infra - gaa 2022 oo-1,75266857.31,0,15982,data/images/22k00112,6,2022-02-28,2022-09-27,2023-03-28,2023-09-25,2024-03-25,2024-04-24,data/images/22k00112/22k00112_road_mask.png,0.06820202618837357,0.050049204379320145,0.043150413781404495,0.06827299296855927,0.04638869687914848
21gn0004,"construction of road, barangay rsb, la carlota city, negros occidental",roads,completed,100.0,Negros Island Region,Negros Occidental 4th DEO,10.3957294,122.9243504,2021-03-01,2022-05-23,2021,regular infra,regular infra - gaa 2021 lp,4949705.5,0,30069,data/images/21gn0004,6,2021-01-30,2021-06-21,2021-10-11,2022-01-31,2022-05-23,2022-06-22,data/images/21gn0004/21gn0004_road_mask.png,0.05029864236712456,0.060613371431827545,0.07069096714258194,0.07043394446372986,0.07755797356367111
20j00051,"construction of missing links/new roads - labangan - midsalip road, zamboanga del sur",roads,completed,100.0,Region IX,Region IX,7.9230286,123.4328689,2020-02-21,2021-02-26,2020,regular infra,regular infra - gaa 2020 oo-1,95628897.73,0,18052,data/images/20j00051,6,2020-01-22,2020-05-23,2020-08-24,2020-11-25,2021-02-26,2021-03-28,data/images/20j00051/20j00051_road_mask.png,0.11462010443210602,0.15162262320518494,0.1404058188199997,0.07944994419813156,0.0876164361834526
22k00185,"construction of seaside boulevard along villanueva bay, barangay poblacion 1 to barangay looc section, phase 3, villanueva, misamis oriental",roads,completed,100.0,Region X,Region X,8.5866694,124.7692639,2022-07-15,2023-09-04,2022,regular infra,regular infra - gaa 2022 cssp,105309893.34,0,31364,data/images/22k00185,6,2022-06-15,2022-10-27,2023-02-08,2023-05-23,2023-09-04,2023-10-04,data/images/22k00185/22k00185_road_mask.png,0.07082021236419678,0.06666864454746246,0.07696708291769028,0.07711794227361679,0.0343773253262043
